GVT,Forced GVT,Total GVT Computations,Total All Reduce Calls,Average Reduction / GVT,total events processes,events aborted,events rolled back,event ties detected in PE queues,efficiency,total remote (shared mem) events processed,percent remote events,total remote network events processed,percent remote events,total rollbacks,primary rollbacks,secondary roll backs,fossil collect attempts,net events processed,remote sends,remote recvs
80354.044844,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,29,15.508021,22,12,10,1,187,65,67
80390.330387,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,29,16.666667,23,11,12,1,174,73,61
80423.318710,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,36,16.981132,13,6,7,1,212,58,55
80459.271511,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,32,15.533981,19,10,9,1,206,54,58
80494.372271,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,36,17.391304,14,10,4,1,207,66,53
80531.038842,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,33,16.666667,15,11,4,1,198,65,61
80566.386347,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,34,17.000000,17,10,7,1,200,60,42
80597.974376,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,27,13.106796,15,8,7,1,206,61,68
80634.156945,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,37,19.072165,21,14,7,1,194,71,48
80665.788098,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,31,17.514124,18,8,10,1,177,75,55
80693.225798,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,31,16.939891,20,9,11,1,183,71,35
80728.090279,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,25,16.129032,22,14,8,1,155,75,58
80751.639576,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,26,15.204678,21,7,14,1,171,62,41
80788.267136,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,34,17.616580,16,10,6,1,193,70,61
80822.298948,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,31,16.577540,25,17,8,1,187,73,62
80858.759342,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,32,16.931217,20,10,10,1,189,78,53
80886.839504,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,30,16.853933,18,8,10,1,178,68,80
80918.885947,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,31,16.145833,17,9,8,1,192,63,68
80949.826273,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,30,17.142857,27,17,10,1,175,64,80
80979.711769,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,36,18.750000,16,7,9,1,192,80,42
81012.415136,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,36,19.047619,18,9,9,1,189,56,80
81043.501261,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,33,18.032787,23,10,13,1,183,69,67
81079.331316,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,38,18.446602,19,11,8,1,206,68,64
81111.633800,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,33,16.836735,14,9,5,1,196,65,63
81142.875801,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,35,18.817204,19,8,11,1,186,61,61
81177.140820,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,35,19.337017,18,10,8,1,181,73,82
81210.019800,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,31,16.756757,22,10,12,1,185,55,76
81245.241580,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,42,19.626168,14,7,7,1,214,66,65
81278.974425,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,27,13.235294,19,11,8,1,204,47,54
81317.307075,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,38,17.757009,15,11,4,1,214,64,56
81350.065240,0,1,3,3.000000,256,0,37,0,83.105023,0,0.000000,33,15.068493,9,4,5,1,219,47,60
81380.320173,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,36,18.652850,21,10,11,1,193,64,54
81408.874049,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,31,16.756757,19,11,8,1,185,71,73
81443.870985,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,29,15.675676,16,7,9,1,185,49,87
81482.484764,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,28,15.642458,19,13,6,1,179,80,55
81515.258596,0,1,3,3.000000,256,0,39,0,82.027650,0,0.000000,27,12.442396,11,7,4,1,217,59,70
81546.572039,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,38,19.387755,18,12,6,1,196,80,56
81583.408943,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,32,16.580311,23,14,9,1,193,52,84
81616.272850,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,36,17.560976,15,7,8,1,205,64,52
81650.821887,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,29,14.720812,19,10,9,1,197,47,74
81685.158623,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,39,19.117647,16,9,7,1,204,61,78
81716.500521,0,1,3,3.000000,256,0,47,0,77.511962,0,0.000000,41,19.617225,10,9,1,1,209,71,66
81750.425182,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,28,13.930348,15,8,7,1,201,54,54
81786.158241,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,38,17.924528,12,7,5,1,212,62,71
81821.672496,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,37,17.289720,10,7,3,1,214,53,54
81853.921989,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,36,17.733990,12,6,6,1,203,64,64
81891.626899,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,40,18.957346,19,12,7,1,211,70,70
81927.550892,0,1,3,3.000000,256,0,46,0,78.095238,0,0.000000,29,13.809524,18,12,6,1,210,53,51
81957.208526,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,34,17.708333,17,10,7,1,192,64,57
81994.360742,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,33,16.417910,15,9,6,1,201,61,46
82028.640213,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,30,14.778325,19,13,6,1,203,40,65
82062.728280,0,1,3,3.000000,256,0,33,0,85.201794,0,0.000000,37,16.591928,9,6,3,1,223,53,47
82097.285564,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,31,16.230366,20,10,10,1,191,61,53
82127.934352,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,30,16.216216,20,11,9,1,185,58,64
82164.039297,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,32,16.326531,19,8,11,1,196,64,76
82198.641287,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,35,17.241379,16,9,7,1,203,65,50
82234.170667,0,1,3,3.000000,256,0,26,0,88.695652,0,0.000000,39,16.956522,9,6,3,1,230,55,57
82268.467589,0,1,3,3.000000,256,0,35,0,84.162896,0,0.000000,35,15.837104,12,9,3,1,221,55,57
82305.087815,0,1,3,3.000000,256,0,47,0,77.511962,0,0.000000,34,16.267943,12,8,4,1,209,60,67
82339.687138,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,30,15.463918,18,11,7,1,194,60,52
82368.015932,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,37,17.535545,16,8,8,1,211,61,66
82402.116219,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,32,17.877095,21,10,11,1,179,86,58
82438.816122,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,29,14.215686,18,15,3,1,204,55,67
82471.268459,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,36,18.556701,18,7,11,1,194,56,48
82498.459155,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,31,15.979381,20,12,8,1,194,67,105
82536.707468,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,39,19.500000,15,10,5,1,200,67,79
82571.952780,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,33,17.187500,21,12,9,1,192,71,59
82604.804347,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,33,15.566038,15,8,7,1,212,55,53
82639.610265,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,35,16.587678,13,7,6,1,211,61,58
82673.096756,0,1,3,3.000000,256,0,41,0,80.930233,0,0.000000,37,17.209302,14,8,6,1,215,61,49
82709.088524,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,32,15.023474,12,7,5,1,213,60,67
82732.355780,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,32,16.410256,17,12,5,1,195,64,57
82762.493016,0,1,3,3.000000,256,0,105,0,30.463576,0,0.000000,27,17.880795,25,9,16,1,151,77,53
82799.756785,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,30,15.957447,18,13,5,1,188,80,62
82832.207085,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,29,15.591398,18,12,6,1,186,73,66
82863.685578,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,30,16.483516,19,14,5,1,182,78,96
82891.636036,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,28,16.091954,20,12,8,1,174,74,56
82923.006394,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,27,17.197452,29,14,15,1,157,69,83
82952.195446,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,32,17.877095,18,10,8,1,179,76,80
82987.069477,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,30,16.759777,23,12,11,1,179,70,57
83015.951013,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,20,12.578616,35,16,19,1,159,54,68
83049.704040,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,25,12.626263,17,9,8,1,198,69,47
83082.681275,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,34,17.435897,18,11,7,1,195,70,49
83113.617185,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,28,16.279070,23,11,12,1,172,72,54
83145.478555,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,27,14.516129,15,6,9,1,186,57,53
83181.441247,0,1,3,3.000000,256,0,35,0,84.162896,0,0.000000,37,16.742081,13,7,6,1,221,51,67
83220.099759,0,1,3,3.000000,256,0,46,0,78.095238,0,0.000000,27,12.857143,14,12,2,1,210,53,34
83254.002222,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,37,18.407960,22,10,12,1,201,57,68
83289.304518,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,33,17.098446,16,7,9,1,193,85,79
83323.548588,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,38,18.905473,21,14,7,1,201,64,61
83355.472916,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,25,12.953368,23,12,11,1,193,65,61
83389.533574,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,30,15.706806,19,10,9,1,191,68,56
83426.382863,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,37,17.535545,15,9,6,1,211,63,72
83458.997884,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,37,18.137255,17,8,9,1,204,69,53
83495.272050,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,30,14.778325,19,10,9,1,203,54,55
83530.732845,0,1,3,3.000000,256,0,29,0,87.224670,0,0.000000,42,18.502203,9,6,3,1,227,60,83
83565.284739,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,34,17.346939,19,9,10,1,196,64,56
83606.296014,0,1,3,3.000000,256,0,30,0,86.725664,0,0.000000,43,19.026549,10,6,4,1,226,61,77
83638.754058,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,28,15.217391,20,8,12,1,184,56,49
83673.055802,0,1,3,3.000000,256,0,25,0,89.177489,0,0.000000,41,17.748918,8,4,4,1,231,49,81
83705.702652,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,37,18.137255,16,10,6,1,204,63,54
83742.000505,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,31,16.402116,18,7,11,1,189,53,74
83776.251048,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,36,17.733990,15,9,6,1,203,70,84
83806.903471,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,32,16.080402,14,8,6,1,199,60,77
83839.389671,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,29,14.720812,17,11,6,1,197,69,72
83878.049932,0,1,3,3.000000,256,0,32,0,85.714286,0,0.000000,42,18.750000,11,6,5,1,224,62,63
83909.670402,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,40,20.725389,13,8,5,1,193,90,63
83944.593114,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,37,17.129630,13,8,5,1,216,63,67
83979.419305,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,25,13.089005,17,9,8,1,191,57,61
84014.185637,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,30,14.084507,14,6,8,1,213,56,43
84052.041678,0,1,3,3.000000,256,0,37,0,83.105023,0,0.000000,42,19.178082,9,7,2,1,219,68,79
84087.685824,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,36,16.822430,15,9,6,1,214,58,75
84121.853064,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,38,19.000000,15,9,6,1,200,76,61
84159.350866,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,39,18.309859,14,9,5,1,213,77,79
84192.555461,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,35,17.587940,14,8,6,1,199,77,50
84224.650316,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,34,17.000000,17,11,6,1,200,72,72
84260.948423,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,32,15.458937,18,11,7,1,207,58,61
84282.834345,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,21,14.189189,26,11,15,1,148,75,56
84314.987240,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,31,15.500000,16,9,7,1,200,59,92
84349.376076,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,38,18.627451,18,11,7,1,204,64,72
84378.843806,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,41,20.000000,13,9,4,1,205,59,75
84412.706124,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,33,16.500000,17,9,8,1,200,73,96
84445.584297,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,30,16.666667,25,16,9,1,180,70,91
84481.722770,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,35,17.587940,18,9,9,1,199,67,46
84510.550722,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,33,16.751269,16,7,9,1,197,59,78
84539.065219,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,32,16.666667,17,8,9,1,192,78,78
84573.662541,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,29,16.477273,19,13,6,1,176,85,64
84608.833409,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,30,16.949153,20,9,11,1,177,78,65
84637.273890,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,37,18.316832,14,10,4,1,202,77,55
84668.997425,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,27,15.428571,25,12,13,1,175,71,55
84699.442873,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,30,19.354839,35,12,23,1,155,64,59
84726.189915,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,22,13.333333,26,12,14,1,165,46,84
84759.841996,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,25,16.447368,25,8,17,1,152,63,70
84793.990462,0,1,3,3.000000,256,0,27,0,88.209607,0,0.000000,37,16.157205,10,8,2,1,229,57,54
84826.778952,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,30,16.949153,21,9,12,1,177,66,72
84854.131159,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,33,16.836735,14,5,9,1,196,55,78
84878.356550,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,27,16.981132,24,10,14,1,159,79,85
84912.807494,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,27,15.606936,23,14,9,1,173,85,55
84945.102735,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,29,15.425532,21,12,9,1,188,69,69
84980.230097,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,34,18.378378,24,13,11,1,185,68,68
85011.254760,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,23,13.450292,19,8,11,1,171,71,70
85043.073826,0,1,3,3.000000,256,0,35,0,84.162896,0,0.000000,44,19.909502,12,9,3,1,221,64,57
85075.068517,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,33,16.256158,17,10,7,1,203,67,66
85104.366454,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,35,19.021739,25,12,13,1,184,77,83
85139.504048,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,28,15.819209,17,14,3,1,177,78,92
85165.718434,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,33,18.539326,20,7,13,1,178,73,81
85201.065294,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,42,22.105263,18,8,10,1,190,86,66
85227.260397,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,39,19.306931,19,10,9,1,202,57,69
85264.118805,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,19,15.200000,36,15,21,1,125,55,83
85295.935401,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,42,19.905213,10,8,2,1,211,76,77
85330.048892,0,1,3,3.000000,256,0,26,0,88.695652,0,0.000000,40,17.391304,8,6,2,1,230,58,71
85360.446602,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,36,18.000000,16,8,8,1,200,54,60
85390.181500,0,1,3,3.000000,256,0,121,0,10.370370,0,0.000000,20,14.814815,26,10,16,1,135,84,80
85420.416852,0,1,3,3.000000,256,0,27,0,88.209607,0,0.000000,44,19.213974,10,7,3,1,229,72,51
85454.645822,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,30,15.873016,13,6,7,1,189,70,66
85490.320157,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,39,17.727273,10,6,4,1,220,79,75
85524.476828,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,28,13.793103,19,12,7,1,203,70,52
85557.590066,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,33,16.336634,16,10,6,1,202,67,60
85584.914039,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,31,16.756757,22,13,9,1,185,85,85
85617.860434,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,37,19.371728,19,12,7,1,191,91,76
85656.264258,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,34,16.504854,19,14,5,1,206,70,69
85686.695759,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,30,16.483516,22,8,14,1,182,62,46
85719.642400,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,30,16.042781,20,10,10,1,187,62,55
85753.758583,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,34,17.435897,16,9,7,1,195,66,56
85787.159420,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,30,15.625000,18,9,9,1,192,66,60
85815.963294,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,24,15.000000,28,9,19,1,160,62,48
85846.099957,0,1,3,3.000000,256,0,109,0,25.850340,0,0.000000,22,14.965986,27,10,17,1,147,52,65
85876.786740,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,32,15.165877,15,5,10,1,211,44,72
85909.466756,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,26,13.829787,17,7,10,1,188,50,66
85942.758605,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,31,16.489362,20,9,11,1,188,67,50
85972.612414,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,23,14.935065,24,11,13,1,154,71,58
86004.639936,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,28,16.000000,19,5,14,1,175,78,48
86036.343343,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,40,18.518519,13,6,7,1,216,62,48
86065.831727,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,34,17.894737,20,10,10,1,190,74,52
86102.518484,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,29,17.365269,22,13,9,1,167,79,71
86132.106427,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,30,15.463918,21,9,12,1,194,56,85
86160.883218,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,32,17.679558,23,13,10,1,181,68,67
86191.883606,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,26,14.857143,30,16,14,1,175,62,73
86223.416657,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,29,17.682927,22,9,13,1,164,83,79
86253.350220,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,29,16.860465,16,12,4,1,172,83,49
86287.772363,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,34,18.378378,22,7,15,1,185,66,91
86318.395209,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,38,19.791667,16,8,8,1,192,82,76
86349.632712,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,41,20.297030,14,7,7,1,202,87,72
86383.775825,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,27,15.428571,19,9,10,1,175,71,92
86409.477945,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,28,14.507772,16,7,9,1,193,66,60
86445.315010,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,32,17.777778,25,13,12,1,180,72,75
86473.488978,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,28,16.568047,19,9,10,1,169,68,78
86508.395980,0,1,3,3.000000,256,0,25,0,89.177489,0,0.000000,42,18.181818,11,5,6,1,231,58,79
86541.080908,0,1,3,3.000000,256,0,39,0,82.027650,0,0.000000,36,16.589862,14,10,4,1,217,70,82
86573.706657,0,1,3,3.000000,256,0,47,0,77.511962,0,0.000000,34,16.267943,15,7,8,1,209,62,54
86610.727035,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,36,19.047619,20,12,8,1,189,88,82
86640.798225,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,31,15.656566,18,8,10,1,198,65,62
86677.305934,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,34,17.000000,19,11,8,1,200,60,49
86707.318548,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,33,15.420561,15,9,6,1,214,55,51
86740.489519,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,28,17.073171,26,12,14,1,164,68,57
86776.266626,0,1,3,3.000000,256,0,46,0,78.095238,0,0.000000,32,15.238095,12,6,6,1,210,54,56
86806.675243,0,1,3,3.000000,256,0,41,0,80.930233,0,0.000000,40,18.604651,13,7,6,1,215,56,80
86841.156409,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,28,16.374269,27,14,13,1,171,54,47
86865.784974,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,33,16.256158,17,9,8,1,203,57,67
86893.781612,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,29,16.111111,19,12,7,1,180,65,75
86925.478009,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,23,14.197531,26,14,12,1,162,55,75
86960.712476,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,26,13.471503,23,13,10,1,193,58,50
86996.784832,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,35,16.990291,15,8,7,1,206,63,72
87032.224357,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,30,15.706806,21,11,10,1,191,56,45
87062.342348,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,25,13.736264,18,10,8,1,182,53,46
87090.520516,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,25,14.204545,28,9,19,1,176,53,58
87126.577563,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,29,14.572864,22,9,13,1,199,53,61
87155.755974,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,29,18.125000,22,8,14,1,160,87,69
87188.012217,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,36,18.461538,17,9,8,1,195,72,109
87220.896482,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,32,16.326531,17,10,7,1,196,60,61
87252.353344,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,33,17.010309,22,13,9,1,194,61,71
87286.583299,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,26,14.525140,25,13,12,1,179,58,70
87317.871645,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,40,20.304569,14,7,7,1,197,76,55
87347.605277,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,32,16.080402,23,12,11,1,199,52,50
87378.648768,0,1,3,3.000000,256,0,113,0,20.979021,0,0.000000,21,14.685315,31,14,17,1,143,81,66
87404.793889,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,26,15.568862,22,9,13,1,167,72,62
87440.745264,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,31,18.235294,27,11,16,1,170,63,74
87467.528099,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,33,15.492958,11,6,5,1,213,67,45
87498.276955,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,29,16.111111,18,10,8,1,180,91,83
87530.323563,0,1,3,3.000000,256,0,120,0,11.764706,0,0.000000,22,16.176471,24,9,15,1,136,78,59
87556.788048,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,31,18.343195,23,11,12,1,169,97,55
87585.822521,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,23,15.540541,29,13,16,1,148,73,67
87618.788836,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,27,15.789474,21,10,11,1,171,75,65
87641.909812,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,24,15.000000,22,15,7,1,160,84,99
87678.710759,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,29,17.261905,19,11,8,1,168,87,78
87710.533795,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,39,18.932039,20,13,7,1,206,55,64
87730.575911,0,1,3,3.000000,256,0,117,0,15.827338,0,0.000000,20,14.388489,24,7,17,1,139,84,79
87766.680197,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,30,19.736842,31,9,22,1,152,78,54
87795.660461,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,42,19.718310,13,7,6,1,213,68,82
87826.004571,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,32,18.390805,18,9,9,1,174,84,75
87853.573261,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,26,15.662651,22,12,10,1,166,76,57
87885.872678,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,19,13.475177,29,8,21,1,141,63,83
87916.153841,0,1,3,3.000000,256,0,41,0,80.930233,0,0.000000,31,14.418605,11,7,4,1,215,57,63
87945.481397,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,38,19.289340,22,11,11,1,197,74,69
87982.293413,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,35,19.230769,21,10,11,1,182,83,56
88019.258764,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,37,17.129630,13,7,6,1,216,69,67
88049.258313,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,28,15.135135,18,13,5,1,185,62,48
88079.914071,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,30,16.216216,24,14,10,1,185,76,67
