gvt,PE_0,PE_1,PE_2,PE_3,PE_4,PE_5,PE_6,PE_7,PE_8,PE_9,PE_10,PE_11,PE_12,PE_13,PE_14,PE_15
72961.437500,27,21,16,15,20,12,9,20,10,20,10,27,20,4,22,10
72996.367188,38,11,36,34,29,28,24,34,44,30,19,27,22,11,32,21
73027.156250,15,27,13,20,18,15,12,23,25,20,18,38,24,23,21,11
73054.820312,11,18,12,15,15,11,7,21,9,14,15,17,3,11,9,21
73081.921875,12,16,8,22,9,4,6,9,11,11,5,22,8,8,10,9
73115.648438,12,24,13,9,11,10,9,22,12,11,7,19,2,15,16,16
73148.234375,28,17,16,21,14,22,13,15,8,27,15,26,15,19,14,11
73179.093750,8,26,20,28,15,23,11,37,10,16,22,30,18,11,18,24
73213.789062,21,19,11,23,19,9,12,27,18,15,20,30,8,10,18,17
73248.937500,14,18,10,14,5,9,4,9,31,15,5,15,4,12,11,12
73282.437500,13,11,14,23,15,10,6,18,12,12,10,20,11,10,9,7
73312.062500,8,13,14,10,6,19,8,22,13,14,22,18,8,14,13,16
73346.546875,11,10,13,19,16,11,3,8,5,13,8,17,7,4,7,9
73388.312500,20,23,22,24,24,14,19,20,25,23,22,31,10,19,37,26
73420.281250,9,24,17,28,21,16,7,34,18,18,18,25,9,28,21,16
73451.562500,21,18,12,32,25,12,12,25,24,13,25,25,14,14,15,17
73481.234375,12,16,10,9,9,3,11,30,8,17,11,23,15,8,10,12
73516.664062,18,16,20,19,12,9,6,13,16,17,8,21,5,21,14,11
73544.218750,17,14,5,8,9,7,7,14,18,12,10,11,3,5,10,3
73575.687500,11,9,12,26,17,18,10,33,23,13,8,23,9,16,21,11
73612.984375,15,13,23,20,11,8,5,12,5,17,12,22,14,14,19,16
73647.117188,14,18,17,11,16,15,10,49,27,21,29,23,14,13,17,15
73677.335938,19,20,26,29,26,11,11,17,16,14,21,21,8,19,29,19
73708.820312,14,11,11,26,11,15,14,35,12,25,15,23,5,17,16,14
73740.218750,12,11,16,18,10,20,4,9,4,16,10,23,14,18,19,11
73773.546875,15,10,10,8,3,16,3,21,9,20,12,9,4,11,17,9
73809.773438,24,16,17,20,27,7,8,24,21,12,19,24,12,9,28,19
73840.132812,16,17,16,18,21,13,21,33,18,22,21,26,14,17,21,12
73867.203125,16,24,32,26,23,13,7,16,11,15,18,17,14,12,26,17
73903.710938,27,22,19,30,25,20,18,25,26,21,25,31,13,18,23,15
73930.632812,20,26,24,46,21,19,18,60,19,28,16,30,23,19,24,18
73968.007812,29,34,41,51,24,17,13,28,17,27,20,32,26,18,31,20
74004.453125,16,9,14,18,12,17,13,18,15,13,13,14,8,14,18,10
74034.804688,11,5,12,18,8,14,5,20,16,5,14,14,11,4,20,5
74061.156250,14,9,14,17,9,9,1,22,11,14,17,23,5,5,16,8
74091.156250,31,20,23,41,20,9,9,29,18,31,22,29,12,10,24,20
74119.921875,12,15,17,20,16,26,7,26,14,16,19,22,15,16,28,2
74148.632812,18,25,20,32,12,15,7,14,24,24,23,28,11,10,22,4
74169.859375,20,26,12,20,8,21,10,28,11,20,13,16,23,11,22,13
74203.687500,16,10,22,15,26,18,9,22,6,21,21,34,11,13,22,12
74238.140625,60,37,31,33,37,60,14,57,34,21,33,58,23,32,43,28
74271.000000,39,31,47,56,55,28,18,52,29,60,24,68,31,35,55,33
74304.671875,35,42,19,35,31,23,15,40,38,39,17,35,28,25,29,27
74335.242188,38,12,14,40,23,16,8,36,18,21,27,42,9,30,20,12
74357.851562,20,17,30,13,19,22,8,17,20,21,26,18,8,22,14,15
74397.906250,56,24,36,45,40,23,25,52,18,32,35,60,17,23,46,20
74428.164062,50,43,36,32,36,12,26,85,16,32,38,47,31,39,34,32
74460.335938,37,30,31,50,41,21,8,32,32,29,34,33,19,11,40,31
74494.445312,20,13,15,17,11,11,8,19,7,15,10,19,8,5,23,16
74515.648438,9,6,6,11,31,11,9,17,6,12,17,14,6,17,22,2
74540.812500,28,26,18,29,23,18,9,26,19,24,24,41,16,6,37,20
74574.062500,28,25,18,35,25,20,8,43,9,22,22,31,6,16,30,20
74603.812500,20,15,15,14,7,21,4,44,11,17,8,23,7,11,16,6
74624.367188,13,5,8,11,10,11,5,8,8,10,9,9,8,6,14,1
74661.257812,13,20,19,37,29,13,5,45,21,23,21,45,21,27,25,26
74697.265625,39,32,36,37,13,22,8,42,26,29,22,34,20,24,25,19
74727.453125,15,19,14,26,12,19,3,35,15,21,22,29,10,14,16,14
74763.882812,74,66,64,92,59,77,39,62,72,63,44,96,50,64,67,46
74793.468750,21,6,16,13,7,25,4,34,13,11,10,25,10,5,14,12
74822.382812,10,31,18,29,7,19,11,25,24,19,19,24,6,18,12,7
74857.421875,21,23,20,34,9,23,10,38,17,22,27,33,3,33,48,10
74882.156250,11,13,9,9,14,9,4,11,14,6,3,10,2,15,4,5
74912.835938,20,15,29,32,56,15,19,19,23,16,35,56,34,17,43,23
74937.968750,18,22,21,17,8,15,2,38,11,11,17,20,9,14,10,9
74964.000000,9,9,6,13,12,7,2,14,6,10,14,10,7,7,11,3
74983.859375,4,11,11,13,11,13,7,22,13,8,10,20,7,12,6,2
75017.906250,10,9,18,33,6,17,11,17,17,14,21,29,7,7,21,12
75047.414062,12,19,12,14,27,12,13,24,18,21,14,28,16,10,12,13
75078.585938,13,11,17,14,11,8,11,34,11,9,8,16,7,10,18,8
75107.882812,8,4,8,11,8,8,3,9,12,7,6,10,8,7,13,3
75137.539062,17,8,19,21,3,13,1,14,8,5,14,27,7,8,21,2
75174.164062,12,15,13,25,12,6,3,23,11,22,14,30,6,6,17,7
75204.453125,10,10,13,8,9,1,7,17,6,16,8,17,1,13,10,11
75235.851562,17,18,9,9,19,6,11,15,9,21,11,17,6,5,11,7
75260.281250,5,21,11,10,17,8,3,33,10,7,15,26,11,15,22,4
75286.250000,28,17,22,17,18,10,9,17,17,29,15,24,10,20,20,17
75309.953125,7,4,11,26,10,14,2,16,20,16,4,9,10,10,16,7
75340.039062,21,18,21,24,16,17,1,21,10,23,17,22,21,3,15,19
75373.054688,14,17,11,19,11,11,9,21,20,16,13,11,12,8,18,14
75396.320312,13,13,6,4,7,7,1,16,5,6,13,5,0,13,8,12
75433.898438,10,10,16,18,10,11,6,16,14,13,14,13,7,16,12,18
75463.531250,17,11,8,12,9,8,0,18,7,15,9,8,4,12,8,14
75501.367188,34,30,31,32,26,20,32,29,36,16,33,42,23,23,45,16
75528.320312,7,8,7,14,14,6,5,24,13,9,15,10,2,4,14,13
75562.757812,11,13,7,21,12,18,4,9,19,10,10,8,4,8,13,10
75591.359375,18,18,20,13,13,23,9,18,25,27,20,27,8,14,17,16
75619.125000,15,28,12,11,15,13,12,24,9,14,19,30,12,20,30,12
75650.773438,17,14,20,37,17,29,2,37,34,15,14,35,16,22,20,19
75680.007812,20,13,12,10,18,12,16,25,11,10,5,22,10,23,20,7
75712.109375,22,19,28,22,21,22,8,41,16,24,19,30,12,13,27,11
75739.257812,10,14,11,5,9,6,2,9,6,8,4,6,7,9,7,6
75773.140625,20,16,15,18,11,11,7,14,12,23,6,21,0,15,16,9
75800.179688,6,12,12,18,13,1,10,13,8,12,7,20,7,9,7,7
75834.468750,17,12,10,22,11,17,12,25,25,19,15,26,10,14,27,24
75866.570312,19,19,16,12,21,11,6,29,16,18,8,18,12,12,16,14
75899.953125,14,16,21,21,18,8,12,30,13,11,12,22,4,11,8,13
75928.640625,17,10,11,13,16,7,11,20,15,9,11,14,9,7,14,11
75959.726562,19,25,21,20,13,13,11,27,19,17,12,29,10,12,28,19
75989.257812,19,21,18,21,12,6,17,18,20,17,23,13,17,12,16,16
76016.367188,15,17,18,21,12,20,4,28,16,11,16,21,9,12,6,21
76042.664062,14,15,18,21,13,6,6,17,3,6,18,19,12,9,17,13
76072.796875,17,13,12,13,12,6,10,18,20,18,6,14,10,9,10,10
76104.687500,17,15,8,20,6,12,6,23,27,19,11,26,6,16,16,16
76132.867188,21,24,13,19,12,21,11,22,25,12,11,20,3,21,15,16
76173.968750,21,16,13,22,25,20,7,34,18,31,18,34,18,20,25,19
76204.710938,15,11,15,15,17,9,8,14,21,12,12,13,6,8,19,3
76233.007812,13,9,5,11,11,11,2,22,11,11,13,11,4,12,23,8
76265.773438,15,7,12,33,15,9,6,25,12,13,7,17,8,14,14,27
76304.023438,25,37,15,29,21,9,9,69,23,21,23,47,21,21,29,19
76337.156250,28,19,26,37,33,27,17,39,25,22,23,34,21,25,13,20
76370.632812,32,22,44,31,29,21,17,49,34,29,27,42,14,20,27,30
76407.093750,13,22,24,33,14,17,5,33,17,25,14,34,18,19,15,22
76439.429688,17,19,20,17,8,20,8,24,16,19,13,22,4,15,14,21
76469.750000,35,31,33,37,27,29,9,34,27,30,28,46,13,23,28,25
76503.335938,22,23,11,24,34,11,6,25,12,24,17,24,3,30,11,16
76533.078125,13,24,31,33,23,24,6,34,25,23,11,32,12,18,19,17
76567.726562,41,32,35,36,25,22,14,19,45,19,23,29,40,23,44,16
76603.960938,20,18,18,23,26,23,17,31,21,16,22,34,25,15,19,31
76635.812500,17,17,23,26,22,22,7,21,25,27,17,21,7,3,25,9
76672.992188,12,12,14,30,9,12,5,21,14,16,18,7,11,7,13,13
76703.304688,10,18,20,13,3,11,11,22,11,10,16,13,10,8,15,8
76735.257812,7,11,13,19,4,9,7,15,4,20,14,22,7,6,18,11
76758.039062,14,15,16,23,11,11,3,24,19,21,2,20,7,2,18,14
76786.296875,8,10,15,20,10,6,3,15,10,18,13,34,9,21,22,12
76819.156250,19,18,12,25,15,11,9,15,8,12,12,22,11,13,14,22
76852.843750,10,18,13,13,7,8,3,15,9,18,9,23,11,5,25,9
76887.351562,11,15,16,29,14,18,8,18,14,16,15,29,13,9,27,16
76926.804688,28,27,19,27,18,20,6,29,27,27,7,30,10,10,19,28
76955.203125,10,13,16,17,12,16,3,31,9,20,16,23,6,13,19,10
76988.039062,21,16,18,26,11,20,11,18,13,21,17,23,13,7,15,22
77015.382812,19,17,17,31,25,13,7,32,24,12,22,28,12,8,31,20
77046.015625,16,15,23,8,11,16,9,17,8,14,9,24,14,9,15,17
77067.593750,15,13,5,10,6,2,3,13,12,19,7,14,6,3,4,9
77099.109375,19,13,8,30,5,11,5,18,11,9,13,19,7,9,18,15
77136.250000,23,15,8,19,16,15,9,16,22,19,12,22,3,8,17,17
77167.296875,22,14,7,14,10,4,4,15,13,14,8,12,7,11,12,5
77199.296875,21,21,12,28,8,10,3,21,17,18,20,18,8,15,13,12
77232.109375,32,23,16,20,18,17,6,27,16,7,15,44,4,14,23,11
77266.460938,7,19,8,12,14,16,6,22,15,11,11,16,8,14,23,5
77303.195312,32,25,15,27,12,22,16,34,15,36,21,30,14,26,15,30
77341.312500,24,17,18,21,20,20,7,47,32,24,17,38,17,30,21,17
77374.093750,27,22,15,27,18,11,7,25,22,14,15,16,17,10,12,7
77405.960938,11,15,3,15,13,13,3,10,9,17,6,14,11,8,27,9
77443.382812,26,25,22,37,17,24,12,46,27,38,25,41,16,18,22,22
77475.164062,22,24,22,15,20,6,21,33,32,16,25,27,18,15,26,13
77507.265625,10,26,14,24,9,11,1,18,15,21,8,14,5,18,10,17
77533.523438,14,12,11,14,13,6,8,8,6,21,11,7,5,20,17,7
77569.546875,18,19,17,25,22,12,7,29,15,32,14,33,11,21,25,18
77608.187500,32,25,41,46,27,19,26,49,32,27,37,36,14,26,53,24
77642.531250,13,15,26,30,18,16,9,23,13,35,14,17,17,11,36,12
77673.273438,18,17,21,7,17,11,9,15,12,10,11,23,7,15,11,12
77709.398438,19,12,16,38,23,26,0,29,7,17,19,39,7,18,15,10
77744.546875,16,21,20,23,15,14,13,22,22,21,18,24,13,20,15,15
77777.828125,19,18,21,20,21,13,17,19,18,16,26,31,15,8,24,16
77811.101562,10,15,17,22,17,10,9,20,13,12,11,11,7,12,15,8
77845.140625,27,12,28,17,19,5,6,27,26,16,13,15,8,11,23,21
77875.101562,9,21,18,19,15,7,3,22,14,17,19,24,10,7,20,17
77908.351562,13,24,18,12,18,15,10,37,16,11,32,16,3,19,20,20
77947.257812,29,18,17,16,19,16,10,28,4,16,15,16,10,11,9,14
77982.750000,16,17,12,22,11,8,10,23,19,21,25,10,10,15,20,26
78015.781250,10,22,23,21,8,13,12,31,13,10,11,19,8,9,22,5
78048.250000,13,15,15,23,5,3,11,15,12,8,15,10,8,12,22,4
78084.234375,20,18,15,18,8,8,10,25,14,12,14,19,7,11,12,13
78119.296875,13,9,21,17,14,22,3,23,20,16,17,16,13,10,26,16
78155.601562,41,47,44,63,33,23,31,74,49,46,38,44,27,53,38,37
78193.195312,16,30,26,25,22,37,10,46,18,23,18,41,19,22,18,6
78223.484375,11,17,18,17,13,12,0,12,10,17,10,22,14,7,20,8
78261.507812,14,21,12,7,9,7,6,21,19,18,9,28,14,9,14,9
78296.859375,11,17,15,15,4,6,2,15,17,9,14,20,9,6,22,4
78323.492188,7,9,17,3,8,12,3,11,6,9,6,15,8,9,9,0
78360.750000,17,23,15,15,14,22,10,15,11,20,17,26,9,14,17,10
78392.023438,19,14,22,27,17,12,6,15,19,36,24,31,17,19,23,22
78422.187500,20,11,7,15,6,11,12,23,19,7,6,9,8,9,11,4
78453.953125,17,20,18,17,25,20,14,33,22,36,17,17,9,19,33,5
78485.656250,23,22,29,39,15,15,10,33,14,20,16,38,14,21,25,14
78515.539062,24,11,18,32,20,19,9,27,17,25,16,15,16,14,26,17
78547.781250,15,16,12,15,14,16,4,33,36,21,13,12,2,14,24,7
78585.257812,36,44,37,40,39,28,37,46,34,27,31,42,22,28,39,17
78616.343750,26,29,18,29,17,18,12,35,27,19,28,29,15,16,19,18
78649.062500,18,17,21,19,22,11,20,32,22,14,27,14,16,4,33,7
78683.625000,25,22,20,17,28,14,10,25,16,21,28,29,15,14,29,16
78718.593750,10,11,16,18,21,17,1,21,14,11,11,16,7,8,21,8
78754.726562,24,17,14,36,12,16,4,28,11,23,22,24,11,4,29,17
78785.156250,7,16,6,10,16,19,5,16,10,13,13,17,9,12,13,6
78816.085938,11,16,11,15,18,10,3,17,14,13,13,15,7,5,21,13
78857.257812,17,21,17,35,10,10,4,15,16,18,6,21,14,13,16,16
78890.695312,12,16,11,15,9,5,7,12,12,13,8,19,9,4,18,13
78920.640625,10,18,8,9,12,17,1,19,12,10,16,23,11,11,7,10
78952.085938,17,15,7,15,12,2,6,22,7,14,9,21,8,9,15,10
78984.976562,15,13,23,17,25,14,8,18,14,30,10,17,21,9,20,16
79024.664062,23,19,27,23,21,8,17,25,25,26,17,22,12,13,15,15
79057.117188,19,34,20,28,26,21,21,42,23,26,23,38,20,28,19,17
79083.023438,40,32,22,41,24,7,24,47,14,23,30,32,35,21,41,29
79107.648438,8,9,18,6,20,7,11,19,12,11,9,16,9,9,12,9
79137.929688,27,19,18,26,23,24,18,34,28,15,21,24,20,13,28,15
79160.750000,16,11,8,14,19,14,6,19,8,9,18,19,23,10,21,8
79194.484375,17,11,23,19,17,20,10,30,19,17,13,15,14,11,18,15
79228.726562,11,21,21,23,18,17,10,25,18,17,13,18,11,22,11,18
79267.203125,28,35,25,28,23,29,10,31,27,15,23,30,9,16,28,24
79299.429688,24,14,17,10,22,5,10,27,10,16,22,23,8,18,25,8
79333.148438,16,34,19,16,22,11,11,19,29,18,30,33,9,23,9,33
79372.609375,24,30,14,23,21,10,14,30,22,13,22,37,18,12,29,15
79404.296875,17,16,17,11,4,8,3,18,9,13,11,16,9,9,16,5
79437.367188,16,11,12,25,14,9,8,25,17,13,2,16,15,5,22,12
79471.968750,25,22,15,15,25,14,19,28,14,24,11,27,11,15,32,20
79506.054688,21,23,19,37,22,21,18,40,13,29,22,32,9,20,15,19
79538.210938,38,23,17,36,21,22,11,40,28,21,35,31,17,13,30,14
79576.539062,18,16,17,11,16,18,15,22,15,21,13,28,8,8,28,11
79613.375000,21,21,15,30,21,15,13,41,14,31,20,28,11,23,15,13
79645.507812,21,20,15,26,18,24,6,14,13,12,12,29,20,11,18,22
79681.648438,19,25,16,31,15,17,14,25,12,16,15,14,9,14,30,10
79717.484375,12,12,6,16,15,7,3,21,12,14,9,14,7,10,26,13
79750.625000,35,23,35,49,32,30,23,59,30,36,36,58,33,18,44,27
79785.265625,30,42,21,24,14,8,8,34,16,11,12,31,10,14,42,10
79813.492188,20,16,24,15,8,10,13,22,30,8,16,22,8,11,14,10
79845.460938,20,18,9,19,17,17,19,31,21,20,18,25,18,15,30,14
79880.179688,19,20,25,36,23,14,19,23,27,23,22,32,16,19,33,15
79912.625000,27,19,17,26,15,14,5,32,21,16,16,26,21,4,18,10
79949.289062,11,7,15,12,14,21,15,20,7,13,20,20,4,11,32,33
79979.429688,13,9,10,17,10,4,2,21,18,17,10,24,4,8,19,8
80013.171875,15,10,11,29,18,17,5,29,31,18,15,15,11,14,13,17
80048.382812,19,23,13,17,13,2,4,16,9,4,8,30,8,7,22,9
80081.867188,4,9,13,14,18,6,10,12,6,15,10,17,11,10,15,20
80116.031250,5,8,14,25,13,9,8,19,14,10,3,18,3,7,9,16
80150.984375,27,20,25,34,13,13,21,29,34,13,40,17,16,19,18,22
80184.804688,26,24,21,39,12,12,13,46,18,20,38,14,33,17,32,15
80218.414062,10,8,4,14,10,10,5,9,15,12,19,13,10,12,16,9
80249.921875,13,20,20,23,19,17,17,36,48,25,20,27,25,22,39,7
80288.289062,11,23,30,20,12,17,4,22,23,22,12,14,14,11,23,11
80324.398438,30,35,27,34,20,25,17,47,30,12,20,47,12,17,37,13
80354.046875,18,22,18,21,9,26,13,26,20,15,20,18,12,10,33,8
80390.328125,26,28,22,38,16,21,12,26,19,10,19,31,6,13,28,14
80423.320312,17,17,14,14,7,3,2,19,9,10,19,18,10,10,14,6
80459.273438,8,22,16,12,14,7,14,18,24,14,12,19,8,4,33,18
80494.375000,25,28,24,31,31,24,17,48,39,21,32,53,25,26,33,26
80531.039062,47,45,24,42,28,24,24,41,31,28,32,47,17,32,33,12
80566.382812,16,18,24,26,22,8,18,19,15,20,17,17,13,17,20,13
80597.976562,17,19,17,24,18,7,9,21,16,16,11,20,14,5,22,5
80634.156250,20,12,15,22,11,6,4,35,12,15,18,22,17,14,15,18
80665.789062,22,17,16,27,20,12,2,28,22,16,18,26,14,11,16,14
80693.226562,11,20,25,28,13,24,8,29,24,21,18,25,2,9,19,14
80728.093750,17,22,17,30,18,14,10,24,20,20,22,22,27,15,20,24
80751.640625,17,14,12,17,15,7,7,13,8,8,12,13,16,13,4,6
80788.265625,28,12,14,13,9,1,9,20,9,13,9,31,9,6,15,17
80822.296875,12,10,6,15,21,13,11,24,13,13,14,18,8,13,9,15
80858.757812,17,12,23,35,27,6,24,57,18,23,24,30,20,32,24,22
80886.835938,24,35,30,22,30,13,7,33,36,37,14,33,24,19,26,13
80918.882812,12,4,13,18,8,8,7,14,16,17,7,15,6,14,16,10
80949.828125,21,18,19,25,9,9,11,25,11,23,8,21,6,14,14,26
80979.710938,17,23,18,19,17,9,4,22,18,21,23,15,15,18,20,8
81012.414062,12,15,20,21,17,10,9,26,23,21,15,26,11,6,27,12
81043.500000,9,12,15,10,5,7,11,13,4,4,21,14,9,6,24,5
81079.328125,26,14,16,33,9,22,11,21,31,9,26,27,9,15,42,22
81111.632812,25,23,15,29,15,20,4,22,15,27,19,21,3,13,25,18
81142.875000,30,39,32,39,14,19,10,35,30,24,16,23,22,14,13,14
81177.140625,23,27,31,30,16,23,13,34,17,23,13,16,22,15,41,7
81210.023438,29,33,21,37,14,42,10,31,35,18,17,45,29,17,26,9
81245.242188,18,16,23,53,17,34,12,21,17,32,19,25,22,22,36,27
81278.976562,28,37,17,21,17,10,17,39,36,25,23,29,14,6,17,14
81317.304688,30,18,11,30,12,25,5,21,20,7,16,28,8,12,10,9
81350.062500,9,18,15,21,11,22,6,20,5,25,3,18,8,10,21,5
81380.320312,15,10,11,24,8,3,7,17,12,10,9,16,10,13,7,6
81408.875000,13,16,13,23,9,9,7,17,16,12,19,25,7,15,12,7
81443.867188,25,19,19,27,8,20,12,25,29,20,22,27,15,12,14,10
81482.484375,40,32,43,46,18,47,17,35,50,50,35,43,25,26,38,18
81515.257812,19,34,16,45,31,26,26,30,23,24,34,34,22,17,44,20
81546.570312,26,17,26,35,21,23,8,20,24,42,16,30,13,18,34,8
81583.406250,28,34,35,40,32,29,24,26,22,21,30,38,25,32,37,22
81616.273438,17,16,20,24,21,29,18,40,31,22,16,27,12,15,34,14
81650.820312,31,18,18,29,22,14,9,31,17,19,18,28,13,8,33,9
81685.156250,15,21,20,23,12,13,8,32,28,22,14,18,10,17,24,11
81716.500000,9,16,13,20,13,5,4,13,9,14,13,20,8,6,20,3
81750.421875,15,16,26,13,21,15,11,25,20,13,21,15,16,8,41,21
81786.156250,16,19,16,11,18,16,8,25,16,6,11,20,10,10,31,12
81821.671875,22,28,24,28,18,14,4,26,23,19,20,57,11,30,23,8
81853.921875,14,17,13,18,15,9,10,22,10,19,19,38,7,10,8,24
81891.625000,27,24,30,31,22,18,18,33,35,28,21,21,19,18,23,22
81927.554688,32,26,26,21,10,14,7,29,17,21,23,28,15,22,22,23
81957.210938,13,12,11,18,7,5,4,14,8,28,11,18,11,6,13,12
81994.359375,22,19,27,28,18,16,9,52,22,19,18,34,14,17,26,10
82028.640625,18,41,31,40,19,22,10,39,16,32,27,31,19,27,23,23
82062.726562,26,15,34,29,24,24,19,41,15,23,13,39,12,33,36,24
82097.289062,16,20,12,18,5,13,5,32,12,20,13,25,6,7,40,16
82127.937500,13,15,12,35,8,18,6,9,22,14,8,26,11,9,17,13
82164.039062,21,27,20,26,19,12,7,23,19,25,22,19,12,18,24,25
82198.640625,43,36,26,42,25,27,17,48,37,18,58,37,20,39,35,31
82234.171875,23,32,38,32,42,31,28,41,36,43,16,34,13,34,59,12
82268.468750,11,22,13,32,18,11,11,26,21,11,14,30,4,12,23,9
82305.085938,25,31,35,21,23,11,8,38,22,24,36,23,27,15,30,19
82339.687500,25,23,15,34,22,6,12,18,18,25,36,28,22,13,27,16
82368.015625,16,16,12,12,16,8,8,17,15,16,10,9,7,7,21,11
82402.117188,19,16,18,16,14,6,4,24,9,17,15,13,10,11,16,17
82438.812500,18,21,19,28,26,6,8,38,17,24,25,24,17,18,22,5
82471.265625,16,13,13,16,17,11,5,13,8,18,15,8,16,12,17,10
82498.460938,15,8,13,12,13,5,16,21,17,14,9,9,6,2,18,15
82536.710938,20,25,24,26,30,17,13,18,18,20,20,29,14,14,22,15
82571.953125,11,20,15,26,10,9,8,17,20,15,17,20,22,5,21,16
82604.804688,24,7,16,23,13,10,10,27,27,11,8,19,12,14,24,13
82639.609375,18,21,21,30,19,13,8,15,13,18,19,38,21,6,24,10
82673.093750,15,10,12,16,9,8,8,19,11,17,12,15,8,10,8,7
82709.085938,17,17,19,14,16,16,3,17,13,12,13,18,16,15,23,18
82732.359375,11,18,7,9,11,8,2,16,10,13,13,7,11,3,11,8
82762.492188,18,14,12,16,12,22,7,11,9,19,11,19,7,17,16,11
82799.757812,20,25,22,32,7,17,10,26,29,22,21,23,12,8,27,22
82832.210938,21,23,28,29,13,34,8,37,30,10,27,31,9,33,24,18
82863.687500,34,40,32,34,31,33,8,43,18,31,25,24,21,17,25,14
82891.632812,13,10,11,23,9,14,6,29,14,18,13,23,13,25,15,18
82923.007812,23,21,18,30,22,23,12,23,24,14,11,23,18,21,20,10
82952.195312,31,26,23,20,15,30,8,34,33,22,26,30,13,16,37,9
82987.070312,23,13,19,29,8,17,6,28,7,21,24,24,16,13,16,19
83015.953125,10,15,8,16,11,10,7,21,21,13,9,17,7,3,15,9
83049.703125,12,11,17,16,15,11,12,21,21,5,13,32,16,9,28,5
83082.679688,10,16,15,22,14,18,9,35,20,9,13,20,9,10,22,12
83113.617188,11,10,19,23,10,17,10,23,25,15,12,28,16,18,32,13
83145.476562,24,34,22,27,25,7,13,33,19,29,24,24,19,22,10,22
83181.437500,29,28,26,32,24,26,10,27,25,29,40,31,25,25,20,16
83220.101562,33,22,37,36,32,22,17,32,26,25,20,33,13,24,38,24
83254.000000,9,12,12,23,21,11,13,26,19,25,17,24,13,11,12,13
83289.304688,18,34,19,28,23,29,5,39,21,17,32,39,15,11,26,15
83323.546875,18,5,19,24,19,20,4,21,18,17,10,26,12,6,26,12
83355.476562,28,17,24,24,18,28,7,33,19,31,23,34,26,10,32,29
83389.531250,24,9,13,25,16,16,17,25,22,17,14,24,13,8,23,14
83426.382812,20,22,20,13,13,9,16,24,25,14,24,21,17,5,20,12
83459.000000,12,16,13,20,11,7,8,14,19,16,16,12,10,8,13,16
83495.273438,15,17,27,23,12,17,0,11,15,20,7,33,9,9,22,10
83530.734375,13,15,16,23,11,8,6,32,11,19,8,30,6,5,12,9
83565.281250,16,13,15,15,10,6,6,18,11,10,16,12,7,4,15,8
83606.296875,22,21,25,30,15,11,5,28,12,29,13,35,7,9,29,15
83638.757812,22,22,25,26,21,20,7,24,17,15,12,41,16,11,29,16
83673.054688,26,17,27,50,13,29,5,41,17,21,28,34,17,9,41,19
83705.703125,16,10,22,28,10,14,9,35,22,18,10,16,11,6,32,10
83742.000000,32,25,27,21,30,13,9,29,19,27,24,25,21,10,25,13
83776.250000,32,19,28,23,21,17,18,37,22,18,26,31,29,12,19,16
83806.906250,22,30,25,34,19,6,19,47,24,24,19,29,22,10,34,24
83839.390625,26,21,33,34,32,19,22,30,21,35,25,32,15,27,22,15
83878.046875,26,35,20,32,23,14,5,38,19,16,29,26,17,27,26,18
83909.671875,11,11,12,21,8,3,1,14,15,4,6,17,3,7,17,6
83944.593750,7,9,11,17,17,13,2,14,16,8,12,21,6,11,12,12
83979.421875,22,20,20,39,28,9,15,27,23,40,18,28,13,17,33,20
84014.187500,26,21,18,31,21,22,14,28,32,24,11,24,10,9,37,21
84052.039062,16,21,19,23,22,11,15,26,30,6,19,25,26,7,33,13
84087.687500,27,25,29,38,48,22,6,24,27,21,24,46,16,14,32,18
84121.851562,21,13,11,32,21,8,11,29,16,16,9,16,7,10,20,12
84159.351562,25,18,11,26,28,9,5,47,16,18,24,25,10,10,28,9
84192.554688,13,15,13,24,22,14,11,13,7,29,21,20,17,19,16,13
84224.648438,17,15,10,13,14,16,12,29,15,15,22,18,12,7,21,17
84260.945312,22,18,17,35,29,16,14,30,19,11,16,29,18,13,32,21
84282.835938,6,12,13,10,5,10,0,24,9,8,10,9,8,9,8,4
84314.984375,17,18,16,32,10,13,6,32,20,14,19,16,20,18,29,12
84349.375000,18,15,14,24,12,6,6,26,21,20,13,16,4,8,16,13
84378.843750,24,21,19,24,16,9,5,21,14,9,14,13,15,16,6,12
84412.703125,20,22,15,37,29,23,24,38,30,26,25,29,22,40,27,22
84445.585938,29,30,32,38,27,15,30,54,22,33,26,18,27,20,28,16
84481.726562,26,21,22,30,25,12,8,35,13,24,26,28,27,19,22,21
84510.546875,7,13,9,27,10,14,4,12,15,17,5,15,6,9,17,10
84539.062500,17,17,15,23,17,12,21,35,11,17,18,18,14,13,34,16
84573.664062,22,28,26,31,8,17,15,33,11,25,21,27,14,15,24,12
84608.835938,24,31,17,11,11,17,4,26,12,15,13,27,16,16,25,12
84637.273438,16,10,19,15,12,15,13,16,24,16,12,17,5,9,14,18
84669.000000,23,17,19,28,34,12,13,28,26,18,31,23,17,17,31,23
84699.445312,24,19,27,34,18,11,9,33,13,11,23,18,19,11,22,19
84726.187500,29,29,22,27,22,24,17,25,22,8,16,49,23,13,30,19
84759.843750,19,19,15,27,20,7,4,31,25,17,20,17,9,9,19,28
84793.992188,26,12,14,19,10,6,7,15,18,5,11,13,7,8,22,14
84826.781250,11,13,15,10,19,14,14,20,22,9,13,19,7,9,14,22
84854.132812,15,15,18,9,14,16,7,13,15,14,17,26,11,19,15,10
