gvt, PE_0, PE_1, PE_2, PE_3, PE_4, PE_5, PE_6, PE_7, PE_8, PE_9, PE_10, PE_11, PE_12, PE_13, PE_14, PE_15
49453.468750, 49, 64, 48, 63, 53, 48, 38, 46, 38, 56, 51, 58, 64, 54, 45, 61
49482.019531, 54, 54, 50, 68, 54, 61, 48, 60, 46, 67, 58, 42, 49, 58, 39, 72
49492.851562, 32, 23, 15, 25, 48, 25, 20, 24, 42, 27, 25, 34, 42, 39, 29, 29
49516.777344, 36, 41, 57, 37, 42, 37, 42, 31, 39, 45, 38, 38, 34, 41, 44, 56
49545.148438, 60, 56, 53, 60, 49, 67, 52, 60, 61, 60, 64, 54, 47, 48, 59, 66
49555.371094, 19, 25, 37, 23, 30, 25, 22, 41, 20, 27, 34, 24, 27, 25, 38, 30
49574.441406, 32, 24, 31, 38, 31, 38, 32, 29, 34, 37, 35, 30, 29, 36, 19, 50
49585.062500, 21, 34, 31, 22, 34, 24, 12, 29, 16, 22, 40, 22, 24, 22, 28, 18
49603.867188, 25, 28, 24, 31, 25, 36, 30, 28, 43, 38, 34, 26, 27, 33, 37, 46
49618.773438, 26, 35, 36, 30, 37, 25, 19, 30, 22, 24, 34, 31, 27, 21, 24, 39
49645.378906, 44, 45, 44, 35, 50, 40, 31, 46, 43, 44, 63, 40, 48, 36, 48, 50
49669.175781, 42, 46, 45, 49, 47, 42, 34, 52, 44, 61, 51, 39, 45, 38, 34, 51
49691.253906, 52, 35, 39, 44, 40, 49, 34, 47, 35, 53, 58, 41, 42, 44, 39, 50
49716.593750, 39, 48, 49, 54, 55, 51, 38, 57, 37, 65, 58, 31, 41, 45, 37, 51
49729.937500, 41, 34, 52, 24, 35, 41, 20, 33, 29, 30, 24, 40, 23, 28, 28, 62
49741.683594, 19, 18, 15, 37, 17, 19, 20, 25, 30, 32, 31, 16, 16, 23, 27, 20
49754.667969, 32, 38, 29, 16, 28, 19, 11, 24, 21, 22, 24, 31, 30, 22, 18, 34
49766.441406, 19, 19, 17, 27, 14, 17, 23, 34, 23, 17, 37, 18, 16, 22, 30, 25
49792.410156, 43, 47, 48, 47, 45, 38, 27, 41, 47, 44, 52, 35, 45, 40, 31, 38
49820.277344, 46, 60, 44, 57, 54, 64, 45, 58, 71, 62, 62, 50, 63, 45, 52, 68
49843.289062, 44, 51, 58, 46, 56, 33, 30, 40, 57, 62, 43, 41, 53, 44, 40, 61
49868.710938, 40, 49, 41, 52, 50, 51, 40, 55, 49, 53, 57, 38, 53, 43, 47, 51
49897.808594, 54, 63, 44, 47, 54, 47, 44, 51, 58, 53, 66, 48, 62, 50, 48, 65
49908.832031, 33, 24, 24, 26, 27, 42, 23, 30, 49, 62, 42, 19, 26, 24, 30, 27
49935.664062, 49, 64, 54, 49, 62, 45, 36, 50, 53, 55, 75, 37, 63, 36, 36, 65
49961.703125, 42, 62, 41, 45, 48, 49, 38, 58, 47, 50, 50, 43, 48, 46, 47, 50
49987.875000, 45, 54, 43, 48, 52, 57, 32, 70, 39, 62, 63, 50, 43, 47, 38, 56
50019.117188, 62, 86, 65, 70, 58, 57, 46, 73, 65, 84, 73, 64, 62, 71, 50, 77
50041.910156, 42, 54, 42, 48, 43, 44, 45, 43, 57, 45, 58, 55, 51, 57, 39, 51
50073.242188, 63, 70, 51, 48, 63, 52, 46, 44, 54, 61, 66, 43, 52, 53, 58, 66
50083.953125, 23, 21, 23, 35, 25, 29, 28, 29, 36, 28, 25, 16, 26, 29, 21, 29
50103.953125, 30, 40, 37, 35, 23, 24, 25, 22, 30, 42, 34, 33, 28, 25, 34, 44
50129.316406, 45, 43, 33, 32, 56, 43, 37, 42, 45, 38, 51, 48, 55, 36, 38, 50
50149.847656, 44, 55, 45, 50, 44, 50, 55, 43, 70, 57, 57, 40, 39, 48, 43, 45
50172.625000, 63, 51, 44, 46, 44, 54, 36, 37, 41, 57, 46, 35, 54, 41, 44, 57
50185.605469, 24, 24, 34, 27, 20, 21, 18, 28, 26, 31, 31, 21, 23, 16, 22, 21
50213.144531, 52, 53, 46, 38, 47, 57, 41, 42, 46, 52, 46, 50, 58, 51, 40, 47
50231.542969, 27, 48, 30, 40, 38, 31, 33, 32, 45, 49, 44, 30, 30, 42, 36, 31
50266.937500, 63, 53, 59, 61, 63, 50, 45, 46, 60, 57, 69, 64, 56, 43, 43, 71
50297.902344, 49, 77, 64, 64, 86, 55, 50, 64, 70, 51, 69, 66, 51, 53, 60, 62
50326.375000, 65, 59, 51, 61, 50, 56, 47, 52, 72, 57, 57, 62, 70, 60, 52, 59
50357.335938, 65, 58, 67, 63, 59, 58, 54, 56, 71, 62, 77, 50, 56, 50, 45, 63
50384.570312, 58, 74, 45, 68, 55, 56, 40, 48, 63, 63, 50, 50, 46, 46, 49, 60
50411.785156, 41, 58, 48, 49, 48, 50, 34, 49, 48, 48, 56, 59, 42, 51, 48, 36
50438.906250, 61, 83, 56, 65, 62, 46, 46, 66, 54, 73, 56, 56, 58, 46, 42, 60
50468.656250, 61, 68, 51, 55, 58, 51, 46, 59, 52, 86, 60, 64, 61, 65, 50, 52
50502.453125, 74, 80, 80, 63, 67, 75, 63, 69, 90, 100, 63, 68, 94, 66, 67, 73
50532.097656, 64, 74, 64, 54, 65, 66, 57, 52, 65, 65, 60, 68, 65, 54, 60, 60
50558.312500, 60, 76, 55, 49, 59, 48, 47, 60, 56, 57, 59, 62, 61, 54, 81, 57
50587.867188, 58, 75, 54, 68, 55, 59, 39, 57, 59, 64, 70, 57, 63, 65, 44, 47
50615.742188, 47, 58, 60, 51, 54, 57, 51, 49, 56, 67, 79, 42, 51, 49, 51, 46
50644.003906, 61, 62, 51, 64, 54, 56, 50, 52, 62, 58, 62, 48, 48, 59, 51, 66
50674.042969, 69, 55, 58, 60, 70, 55, 54, 51, 51, 52, 63, 61, 61, 57, 52, 64
50703.484375, 63, 50, 61, 49, 76, 45, 44, 48, 57, 67, 61, 45, 61, 42, 49, 54
50734.894531, 48, 67, 44, 59, 57, 59, 40, 42, 55, 68, 63, 45, 66, 49, 44, 61
50762.910156, 62, 62, 68, 73, 64, 66, 43, 45, 59, 65, 64, 60, 57, 45, 52, 57
50793.710938, 50, 57, 52, 69, 64, 78, 63, 40, 78, 74, 65, 63, 45, 39, 66, 83
50821.121094, 50, 50, 59, 52, 56, 62, 35, 44, 72, 59, 59, 55, 51, 43, 55, 69
50858.285156, 60, 53, 70, 68, 81, 62, 45, 61, 56, 71, 63, 55, 74, 63, 51, 84
50887.605469, 65, 60, 60, 67, 57, 72, 43, 57, 68, 65, 61, 67, 57, 73, 52, 76
50916.707031, 66, 58, 50, 51, 63, 53, 45, 49, 77, 54, 59, 44, 58, 60, 49, 61
50944.261719, 56, 59, 60, 57, 65, 54, 41, 55, 57, 53, 57, 53, 49, 58, 57, 63
50969.609375, 44, 49, 57, 55, 45, 63, 44, 43, 58, 54, 49, 49, 66, 42, 42, 51
50999.316406, 61, 72, 49, 66, 62, 65, 40, 61, 69, 59, 60, 46, 60, 52, 54, 58
51019.535156, 44, 59, 50, 47, 23, 42, 34, 51, 42, 57, 65, 32, 58, 48, 51, 54
51045.753906, 57, 51, 58, 52, 84, 56, 37, 63, 58, 50, 60, 50, 53, 55, 44, 60
51071.054688, 48, 49, 36, 53, 49, 36, 34, 49, 40, 58, 51, 45, 50, 40, 41, 40
51101.882812, 47, 43, 57, 59, 50, 58, 41, 41, 51, 66, 67, 48, 46, 45, 36, 59
51130.437500, 48, 47, 48, 52, 57, 50, 40, 45, 66, 62, 60, 42, 53, 42, 44, 61
51159.246094, 68, 42, 48, 47, 62, 48, 49, 47, 61, 55, 58, 49, 49, 45, 49, 56
51190.964844, 70, 55, 54, 65, 81, 63, 46, 55, 54, 59, 57, 71, 47, 57, 52, 50
51221.218750, 59, 73, 69, 63, 59, 61, 57, 59, 57, 75, 72, 52, 61, 51, 64, 61
51250.796875, 64, 72, 60, 65, 59, 51, 42, 69, 59, 86, 57, 54, 53, 42, 52, 64
51285.035156, 64, 59, 52, 67, 58, 64, 40, 55, 53, 78, 59, 52, 55, 47, 58, 62
51311.687500, 60, 56, 57, 69, 47, 53, 47, 50, 49, 64, 49, 61, 52, 51, 41, 54
51336.132812, 47, 51, 54, 47, 49, 55, 47, 50, 43, 52, 65, 41, 49, 51, 43, 41
51367.949219, 76, 54, 54, 68, 72, 66, 43, 51, 54, 57, 78, 48, 67, 46, 59, 48
51402.566406, 60, 66, 72, 79, 69, 63, 57, 60, 91, 67, 75, 57, 65, 60, 55, 86
51436.558594, 79, 67, 68, 77, 84, 76, 45, 76, 60, 75, 74, 56, 73, 78, 77, 75
51467.007812, 74, 72, 88, 61, 78, 75, 60, 74, 71, 79, 80, 62, 71, 66, 62, 78
51501.597656, 60, 59, 64, 64, 56, 63, 54, 61, 69, 58, 62, 58, 60, 60, 62, 57
51534.492188, 70, 67, 64, 79, 74, 70, 50, 63, 72, 57, 72, 59, 62, 56, 57, 77
51563.074219, 54, 47, 68, 67, 65, 53, 43, 64, 60, 47, 57, 47, 53, 46, 51, 53
51587.179688, 55, 53, 49, 44, 54, 51, 45, 43, 59, 42, 53, 47, 48, 38, 45, 50
51607.894531, 52, 51, 44, 42, 52, 38, 29, 30, 39, 49, 30, 36, 45, 34, 41, 37
51628.714844, 35, 43, 35, 43, 55, 33, 29, 36, 54, 41, 50, 50, 38, 37, 29, 43
51660.878906, 63, 61, 74, 77, 60, 56, 50, 62, 65, 57, 61, 57, 63, 61, 57, 68
51688.570312, 85, 76, 59, 71, 73, 78, 50, 81, 64, 57, 95, 54, 63, 63, 63, 71
51716.390625, 85, 61, 59, 61, 80, 58, 41, 80, 55, 59, 70, 60, 56, 67, 47, 76
51740.957031, 45, 60, 52, 67, 64, 57, 43, 53, 58, 47, 59, 55, 48, 53, 58, 47
51771.937500, 55, 57, 63, 76, 58, 49, 50, 59, 67, 70, 79, 58, 70, 51, 56, 58
51787.093750, 35, 35, 31, 42, 41, 41, 24, 26, 28, 36, 37, 41, 29, 33, 34, 42
51823.925781, 59, 62, 53, 55, 56, 56, 60, 60, 89, 88, 55, 47, 85, 41, 76, 73
51858.718750, 78, 81, 72, 100, 95, 72, 57, 63, 99, 74, 105, 79, 87, 79, 68, 120
51888.898438, 67, 60, 71, 79, 76, 65, 63, 66, 79, 87, 65, 52, 56, 60, 66, 76
51918.476562, 64, 86, 60, 68, 70, 65, 57, 45, 55, 72, 59, 60, 63, 67, 73, 67
51947.144531, 58, 46, 60, 65, 76, 60, 52, 47, 47, 46, 60, 61, 52, 52, 56, 58
51969.445312, 44, 59, 51, 54, 43, 36, 41, 46, 46, 49, 52, 35, 45, 47, 50, 44
52001.226562, 73, 59, 46, 69, 64, 64, 58, 43, 57, 90, 53, 78, 61, 49, 59, 78
52035.062500, 55, 69, 59, 57, 67, 67, 48, 60, 51, 85, 55, 51, 58, 59, 70, 74
52062.132812, 44, 50, 59, 48, 60, 53, 44, 59, 69, 65, 42, 57, 53, 43, 63, 50
52098.250000, 67, 47, 84, 72, 81, 71, 59, 63, 67, 55, 62, 64, 78, 63, 74, 63
52121.523438, 49, 53, 37, 51, 49, 50, 47, 43, 45, 42, 49, 34, 60, 44, 50, 62
52140.375000, 47, 37, 37, 49, 43, 31, 32, 38, 50, 38, 39, 32, 37, 28, 29, 42
52179.515625, 65, 62, 74, 77, 62, 69, 53, 71, 48, 64, 67, 46, 62, 63, 82, 60
52208.054688, 59, 55, 67, 64, 55, 62, 46, 78, 51, 61, 68, 57, 77, 57, 61, 69
52236.230469, 52, 55, 54, 67, 58, 53, 41, 66, 61, 55, 58, 58, 56, 48, 61, 57
52270.890625, 85, 70, 76, 55, 81, 73, 47, 56, 64, 90, 59, 69, 58, 49, 73, 52
52293.585938, 40, 39, 42, 51, 35, 46, 53, 60, 47, 42, 54, 47, 43, 42, 42, 51
52320.898438, 48, 42, 54, 51, 53, 36, 42, 41, 46, 52, 40, 49, 49, 39, 72, 38
52342.265625, 41, 40, 43, 34, 40, 35, 34, 35, 27, 40, 41, 32, 45, 39, 46, 40
52377.507812, 63, 48, 48, 71, 68, 57, 49, 45, 58, 54, 65, 54, 51, 53, 46, 57
52408.601562, 62, 74, 53, 48, 71, 59, 47, 50, 66, 64, 59, 63, 52, 48, 68, 52
52438.367188, 53, 49, 53, 54, 73, 54, 58, 51, 69, 73, 43, 59, 44, 53, 77, 56
52458.851562, 54, 36, 45, 45, 42, 40, 46, 51, 59, 32, 35, 42, 40, 55, 33, 39
52483.355469, 53, 63, 43, 45, 40, 44, 40, 30, 48, 38, 39, 38, 37, 40, 53, 49
52513.617188, 53, 64, 44, 72, 74, 59, 53, 53, 57, 68, 54, 66, 61, 51, 53, 56
52545.871094, 59, 73, 75, 64, 62, 73, 68, 53, 80, 69, 82, 60, 46, 66, 62, 60
52572.265625, 89, 63, 58, 59, 94, 77, 46, 69, 78, 71, 82, 67, 76, 74, 84, 77
52610.968750, 82, 72, 60, 68, 76, 81, 67, 80, 78, 78, 82, 68, 68, 70, 74, 67
52644.832031, 68, 74, 71, 78, 68, 65, 65, 66, 91, 59, 74, 72, 68, 99, 60, 84
52677.464844, 73, 70, 62, 66, 56, 58, 66, 48, 80, 67, 61, 69, 73, 65, 78, 68
52702.753906, 71, 54, 57, 58, 53, 57, 41, 52, 67, 49, 61, 51, 54, 59, 49, 48
52728.425781, 49, 48, 52, 61, 51, 57, 48, 47, 70, 58, 55, 56, 45, 65, 42, 63
52759.128906, 66, 58, 59, 68, 70, 62, 51, 53, 57, 72, 75, 52, 70, 57, 58, 71
52789.128906, 68, 73, 66, 65, 68, 62, 50, 63, 59, 76, 63, 61, 68, 59, 61, 84
52818.015625, 61, 58, 69, 47, 63, 60, 47, 64, 80, 61, 64, 64, 70, 68, 65, 57
52847.300781, 57, 59, 54, 58, 63, 55, 58, 47, 52, 64, 51, 67, 57, 61, 54, 56
52882.890625, 64, 69, 65, 66, 50, 62, 52, 59, 63, 71, 59, 60, 64, 63, 60, 69
52918.917969, 80, 72, 72, 78, 92, 75, 51, 80, 90, 95, 77, 71, 81, 62, 52, 78
52942.078125, 55, 61, 45, 47, 53, 39, 35, 48, 57, 35, 49, 50, 45, 45, 48, 54
52967.562500, 35, 48, 37, 41, 38, 39, 39, 41, 38, 44, 44, 38, 62, 46, 39, 49
53000.933594, 63, 55, 61, 69, 71, 50, 57, 63, 71, 67, 64, 60, 69, 45, 58, 63
53026.359375, 52, 44, 54, 60, 57, 47, 51, 41, 61, 59, 63, 50, 58, 50, 53, 67
53050.023438, 55, 56, 51, 50, 34, 43, 50, 47, 60, 43, 55, 36, 49, 45, 60, 44
53085.492188, 54, 53, 54, 59, 79, 69, 53, 58, 50, 70, 76, 65, 62, 63, 59, 65
53103.289062, 38, 41, 36, 34, 31, 37, 30, 29, 33, 40, 37, 30, 41, 38, 33, 42
53135.535156, 49, 48, 42, 48, 54, 63, 44, 49, 43, 47, 63, 49, 55, 48, 50, 64
53164.808594, 53, 53, 46, 44, 48, 62, 54, 50, 52, 59, 55, 52, 54, 44, 42, 49
53195.226562, 67, 51, 47, 48, 59, 57, 46, 61, 49, 66, 49, 55, 46, 52, 44, 56
53224.480469, 62, 47, 51, 64, 62, 63, 46, 75, 54, 68, 51, 56, 60, 57, 66, 47
53250.562500, 67, 62, 65, 54, 61, 71, 42, 57, 53, 89, 78, 48, 56, 52, 62, 56
53283.566406, 76, 81, 71, 63, 72, 61, 71, 64, 63, 78, 86, 48, 79, 54, 58, 70
53310.062500, 69, 47, 69, 61, 57, 73, 41, 58, 82, 73, 57, 75, 77, 64, 51, 69
53340.062500, 54, 74, 67, 63, 67, 66, 52, 58, 79, 69, 52, 52, 65, 58, 70, 76
53362.164062, 47, 42, 48, 52, 37, 42, 32, 39, 40, 39, 48, 35, 45, 42, 38, 43
53394.074219, 51, 56, 45, 50, 59, 48, 48, 53, 73, 58, 53, 63, 65, 60, 48, 72
53432.671875, 69, 67, 58, 71, 63, 65, 61, 65, 80, 88, 74, 55, 75, 71, 63, 71
53461.769531, 71, 64, 55, 67, 70, 63, 59, 66, 60, 79, 64, 45, 62, 50, 59, 84
53488.648438, 63, 62, 52, 39, 57, 57, 47, 51, 72, 56, 62, 56, 63, 57, 68, 50
53520.207031, 54, 71, 73, 53, 53, 71, 46, 47, 62, 56, 73, 53, 69, 52, 66, 60
53547.777344, 55, 51, 58, 43, 52, 70, 43, 62, 55, 50, 57, 64, 48, 59, 51, 59
53576.281250, 86, 71, 61, 65, 59, 53, 58, 61, 73, 58, 66, 70, 70, 46, 66, 59
53606.046875, 74, 64, 68, 52, 56, 48, 61, 48, 48, 58, 65, 55, 63, 53, 66, 62
53629.031250, 49, 40, 39, 44, 39, 40, 41, 50, 49, 52, 38, 43, 52, 45, 46, 48
53653.503906, 62, 54, 44, 50, 47, 58, 28, 52, 50, 58, 49, 43, 45, 54, 50, 43
53675.222656, 49, 42, 42, 32, 36, 41, 33, 46, 48, 41, 44, 52, 39, 42, 22, 41
53698.433594, 40, 61, 50, 54, 41, 52, 38, 41, 44, 50, 36, 42, 43, 42, 53, 50
53728.402344, 64, 51, 60, 54, 69, 49, 42, 65, 58, 87, 54, 70, 56, 64, 54, 60
53763.156250, 72, 63, 70, 83, 89, 67, 47, 63, 50, 87, 67, 65, 77, 66, 82, 58
53786.457031, 50, 55, 47, 41, 54, 51, 32, 47, 56, 62, 55, 56, 45, 66, 33, 36
53819.515625, 77, 52, 65, 73, 91, 61, 53, 88, 69, 86, 64, 76, 52, 47, 78, 60
53848.199219, 55, 58, 52, 53, 68, 51, 49, 46, 48, 60, 57, 55, 61, 59, 61, 46
53881.019531, 67, 65, 76, 52, 67, 60, 63, 61, 85, 68, 57, 82, 66, 58, 60, 72
53907.667969, 63, 60, 55, 49, 59, 57, 54, 48, 57, 53, 57, 54, 47, 52, 58, 50
53938.757812, 65, 60, 70, 69, 70, 62, 39, 70, 65, 61, 70, 75, 74, 53, 55, 73
53965.976562, 52, 48, 53, 59, 48, 51, 50, 45, 43, 53, 38, 53, 45, 45, 41, 63
53999.167969, 62, 51, 53, 68, 74, 53, 43, 54, 66, 65, 70, 57, 67, 65, 49, 72
54024.203125, 55, 74, 59, 61, 56, 53, 45, 54, 70, 49, 66, 50, 50, 49, 58, 72
54050.281250, 65, 61, 63, 62, 79, 69, 41, 68, 58, 61, 64, 66, 72, 52, 68, 64
54079.667969, 49, 71, 70, 71, 54, 49, 47, 56, 58, 79, 70, 52, 47, 56, 40, 100
54111.507812, 64, 69, 63, 64, 48, 55, 52, 56, 67, 50, 57, 54, 60, 53, 49, 88
54139.808594, 62, 54, 53, 41, 61, 52, 45, 50, 57, 51, 60, 57, 55, 47, 37, 54
54168.613281, 68, 46, 60, 49, 53, 55, 42, 61, 56, 72, 52, 51, 77, 44, 50, 53
54199.125000, 59, 54, 61, 55, 49, 58, 48, 43, 49, 58, 71, 52, 67, 55, 45, 52
54234.253906, 53, 59, 76, 74, 57, 66, 57, 70, 64, 65, 76, 61, 59, 62, 48, 80
54266.617188, 119, 88, 78, 85, 88, 95, 97, 80, 83, 88, 91, 99, 84, 72, 57, 111
54299.128906, 75, 71, 71, 71, 78, 63, 58, 59, 69, 77, 60, 60, 79, 59, 78, 94
54319.250000, 52, 40, 54, 43, 44, 53, 35, 51, 46, 39, 40, 52, 43, 46, 34, 38
54351.800781, 55, 53, 67, 56, 66, 50, 50, 49, 53, 86, 55, 52, 62, 50, 62, 68
54368.281250, 48, 45, 44, 36, 27, 40, 35, 30, 31, 46, 32, 25, 34, 30, 37, 37
54399.273438, 50, 57, 64, 33, 56, 58, 43, 54, 64, 54, 60, 58, 75, 56, 65, 51
54421.062500, 31, 45, 43, 48, 44, 37, 37, 44, 44, 49, 51, 39, 49, 34, 36, 39
54449.601562, 52, 49, 60, 46, 59, 54, 42, 50, 40, 51, 45, 49, 43, 46, 62, 49
54484.351562, 58, 68, 81, 68, 69, 62, 56, 57, 55, 54, 73, 64, 74, 57, 61, 68
54512.898438, 73, 65, 74, 55, 61, 67, 67, 54, 75, 83, 63, 72, 58, 57, 69, 77
54531.539062, 62, 53, 47, 43, 64, 42, 38, 58, 43, 51, 47, 45, 59, 48, 45, 63
54561.375000, 44, 68, 105, 76, 56, 81, 55, 60, 72, 77, 65, 75, 58, 80, 57, 59
54588.308594, 105, 56, 63, 64, 68, 55, 48, 64, 76, 52, 81, 70, 65, 72, 59, 59
54616.570312, 61, 47, 56, 45, 41, 53, 48, 45, 59, 53, 52, 50, 46, 48, 56, 54
54647.164062, 64, 59, 65, 59, 64, 47, 56, 67, 55, 80, 50, 54, 70, 58, 60, 74
54681.503906, 73, 62, 68, 62, 66, 51, 59, 70, 71, 74, 54, 58, 67, 58, 60, 72
54713.269531, 57, 67, 68, 49, 76, 60, 45, 70, 58, 68, 46, 62, 61, 53, 51, 57
54742.585938, 100, 106, 149, 114, 99, 107, 81, 165, 100, 126, 109, 100, 105, 101, 93, 104
54773.964844, 127, 87, 89, 92, 105, 93, 67, 90, 85, 89, 75, 87, 89, 90, 109, 80
54812.359375, 84, 84, 71, 104, 65, 70, 58, 65, 83, 87, 86, 57, 76, 58, 96, 72
54839.386719, 93, 86, 93, 99, 75, 78, 79, 85, 87, 81, 93, 71, 81, 58, 79, 91
54871.046875, 55, 75, 79, 62, 55, 47, 47, 66, 53, 69, 66, 62, 66, 49, 70, 67
54897.277344, 50, 50, 46, 50, 51, 39, 47, 49, 58, 54, 52, 64, 47, 47, 39, 54
54925.296875, 51, 46, 56, 53, 41, 62, 48, 51, 47, 55, 45, 54, 48, 44, 43, 54
54959.976562, 81, 75, 75, 59, 76, 51, 62, 57, 63, 67, 62, 55, 74, 53, 50, 87
54983.535156, 54, 70, 71, 67, 60, 70, 40, 70, 44, 68, 67, 58, 52, 44, 45, 77
55011.898438, 43, 56, 51, 54, 49, 57, 40, 54, 49, 61, 44, 39, 70, 53, 41, 56
55041.800781, 51, 60, 53, 56, 51, 50, 50, 55, 58, 63, 55, 51, 44, 47, 58, 53
55072.460938, 63, 54, 59, 59, 57, 65, 45, 56, 40, 64, 55, 44, 69, 52, 51, 58
55109.964844, 63, 74, 62, 55, 62, 59, 51, 64, 50, 80, 72, 72, 61, 60, 49, 76
55138.929688, 44, 47, 48, 56, 49, 56, 40, 59, 47, 61, 54, 50, 55, 46, 50, 55
55169.027344, 50, 47, 50, 47, 50, 53, 46, 49, 60, 50, 59, 43, 57, 51, 53, 55
55196.121094, 56, 53, 55, 54, 50, 51, 38, 45, 49, 57, 59, 54, 53, 50, 35, 67
55226.371094, 60, 70, 85, 66, 61, 76, 66, 56, 67, 70, 67, 64, 73, 43, 52, 74
55257.917969, 60, 65, 72, 74, 76, 64, 57, 60, 50, 71, 65, 77, 58, 64, 45, 76
55277.394531, 73, 65, 67, 53, 65, 52, 41, 66, 65, 119, 57, 92, 56, 77, 65, 58
55303.671875, 85, 53, 79, 72, 81, 64, 54, 77, 64, 71, 55, 71, 60, 60, 61, 88
55335.234375, 73, 73, 79, 66, 79, 75, 53, 71, 55, 68, 65, 70, 79, 65, 62, 55
55365.195312, 70, 70, 87, 61, 82, 69, 77, 64, 65, 64, 61, 76, 66, 68, 69, 84
55397.234375, 67, 93, 88, 66, 79, 92, 75, 88, 69, 84, 80, 69, 82, 70, 49, 76
55424.480469, 70, 68, 83, 83, 69, 59, 53, 71, 94, 83, 73, 78, 90, 93, 60, 78
55455.261719, 62, 60, 84, 70, 70, 67, 59, 61, 59, 80, 88, 58, 61, 50, 61, 93
55488.296875, 64, 62, 70, 61, 55, 63, 59, 59, 85, 82, 77, 97, 78, 74, 79, 64
55519.343750, 70, 77, 70, 83, 59, 60, 63, 84, 60, 74, 76, 63, 69, 58, 50, 67
55552.535156, 60, 59, 61, 72, 73, 69, 53, 67, 50, 58, 68, 71, 71, 62, 47, 76
55579.519531, 46, 44, 54, 50, 49, 62, 61, 42, 50, 58, 62, 64, 50, 54, 51, 52
55615.101562, 60, 53, 66, 71, 58, 48, 58, 84, 63, 56, 68, 57, 67, 53, 53, 100
55646.953125, 76, 77, 69, 55, 65, 59, 67, 54, 64, 58, 79, 95, 60, 60, 48, 65
55678.402344, 69, 63, 67, 63, 55, 62, 53, 62, 63, 57, 66, 82, 58, 64, 58, 64
55712.691406, 70, 68, 71, 62, 85, 62, 55, 56, 75, 72, 73, 69, 81, 66, 71, 66
55743.691406, 86, 67, 83, 65, 57, 63, 72, 70, 71, 68, 63, 56, 81, 64, 60, 80
55770.359375, 56, 48, 68, 59, 49, 52, 48, 63, 68, 48, 49, 59, 61, 60, 70, 52
55798.843750, 64, 52, 54, 56, 40, 53, 45, 55, 47, 64, 59, 50, 47, 45, 56, 63
55829.707031, 65, 66, 73, 68, 58, 61, 48, 49, 63, 57, 68, 47, 68, 60, 76, 57
55853.886719, 64, 47, 76, 73, 56, 51, 60, 51, 49, 83, 59, 70, 47, 44, 49, 49
55881.640625, 68, 65, 64, 53, 60, 53, 51, 77, 72, 49, 65, 96, 52, 65, 62, 78
55901.148438, 38, 44, 48, 35, 38, 31, 28, 40, 23, 39, 48, 59, 37, 42, 31, 46
55928.050781, 53, 39, 51, 59, 41, 31, 32, 50, 40, 38, 40, 52, 42, 51, 35, 47
55953.316406, 41, 43, 61, 48, 51, 45, 45, 53, 44, 46, 41, 60, 51, 47, 37, 51
55983.976562, 59, 60, 59, 61, 51, 50, 43, 75, 46, 56, 59, 65, 48, 59, 46, 67
56005.234375, 75, 47, 53, 52, 53, 46, 48, 57, 61, 52, 47, 58, 53, 61, 61, 66
56043.175781, 72, 74, 98, 84, 79, 62, 53, 110, 61, 75, 83, 78, 83, 67, 60, 98
56065.074219, 42, 56, 56, 57, 58, 46, 39, 51, 52, 51, 51, 50, 57, 43, 43, 55
56091.851562, 73, 70, 74, 83, 82, 75, 48, 54, 49, 71, 64, 58, 60, 73, 57, 75
56122.382812, 77, 47, 60, 58, 51, 85, 60, 105, 62, 88, 71, 62, 73, 67, 67, 78
56157.492188, 81, 74, 79, 67, 56, 73, 48, 68, 74, 65, 69, 71, 74, 71, 64, 82
56190.710938, 69, 67, 80, 72, 73, 60, 62, 75, 61, 80, 55, 78, 77, 60, 63, 72
56213.660156, 44, 41, 45, 54, 49, 47, 35, 59, 37, 48, 47, 40, 40, 37, 56, 49
56248.136719, 79, 69, 86, 103, 86, 62, 70, 82, 63, 73, 75, 68, 86, 63, 86, 95
56281.929688, 69, 71, 64, 73, 81, 78, 61, 79, 53, 71, 65, 69, 64, 56, 64, 88
56312.039062, 53, 65, 61, 73, 61, 42, 59, 98, 54, 59, 58, 51, 65, 49, 46, 64
56344.644531, 86, 64, 67, 65, 67, 73, 60, 88, 62, 82, 59, 78, 53, 65, 60, 94
56375.550781, 58, 64, 68, 59, 61, 60, 55, 74, 53, 69, 53, 55, 56, 52, 68, 59
56412.781250, 72, 61, 68, 68, 76, 60, 56, 84, 74, 74, 69, 69, 69, 69, 67, 91
56443.613281, 56, 74, 70, 69, 64, 68, 52, 68, 65, 63, 63, 50, 72, 61, 77, 55
56468.484375, 52, 43, 54, 45, 51, 45, 41, 57, 41, 53, 60, 44, 50, 36, 41, 51
56496.113281, 50, 49, 50, 48, 49, 41, 50, 74, 47, 46, 56, 45, 50, 48, 50, 67
56525.566406, 46, 56, 58, 56, 52, 52, 48, 57, 47, 50, 57, 53, 54, 40, 60, 52
56552.074219, 45, 52, 50, 49, 38, 53, 54, 56, 48, 54, 50, 48, 46, 46, 40, 67
56585.601562, 64, 71, 63, 69, 49, 49, 42, 61, 59, 69, 55, 56, 69, 46, 60, 71
56617.035156, 71, 78, 67, 58, 62, 59, 55, 81, 55, 65, 69, 51, 63, 53, 56, 66
